Date,block,Transaction_value
2019-04-13,872747,108533794973483
2019-04-14,801394,100705931402494
2019-04-15,938054,155368944193533
2019-04-16,897133,179223798232306
2019-04-17,870172,159065671804434
2019-04-18,947175,180299359430323
2019-04-19,986134,204576666861292
2019-04-20,808593,108005802858004
2019-04-21,928311,79976898056170
2019-04-22,859607,169079067496305
2019-04-23,815133,226336789249458
2019-04-24,1039242,203094561067129
2019-04-25,968969,169336376856178
2019-04-26,988295,149495522722294
2019-04-27,880778,70915543846313
2019-04-28,910667,86261777549509
2019-04-29,927643,114510401803520
2019-04-30,936455,187197986684042
2019-05-01,1038241,116254770704431
2019-05-02,1096850,98656356920911
2019-05-03,991653,126800389154855
2019-05-04,867395,88654517096486
2019-05-05,869145,76273502036520
2019-05-06,981274,116017284233282
2019-05-07,922813,154632635742819
2019-05-08,1090843,128282063528942
2019-05-09,957631,125797833952754
2019-05-10,901973,136139247914313
2019-05-11,856237,125975912746389
2019-05-12,850401,95216339666958
2019-05-13,984578,167834465777559
2019-05-14,974616,165240340849966
2019-05-15,996623,216860626355906
2019-05-16,1019233,143847330300616
2019-05-17,999490,136657582679667
2019-05-18,919907,83281431926577
2019-05-19,880074,89284757289151
2019-05-20,999325,122118304796330
2019-05-21,1023633,106977109769478
2019-05-22,1052348,117295932912097
2019-05-23,1034617,122149619922307
2019-05-24,1041800,137174090384144
2019-05-25,870913,79325092064415
2019-05-26,921163,85040116368800
2019-05-27,1065010,121293365383587
2019-05-28,1073229,132450391397785
2019-05-29,1094814,142645261513318
2019-05-30,1027627,122491087307838
2019-05-31,877415,204956524236862
2019-06-01,879351,119989773547899
2019-06-02,792461,121485986382016
2019-06-03,822835,169424315720220
2019-06-04,1048409,174120506778667
2019-06-05,1001258,200315156993158
2019-06-06,967492,200127934230498
2019-06-07,967609,145455310102946
2019-06-08,764427,93093068600871
2019-06-09,779425,90801992455989
2019-06-10,951993,145852017483976
2019-06-11,951523,217047424094812
2019-06-12,907247,131128546207578
2019-06-13,1002876,122813702502477
2019-06-14,1068209,126750690252892
2019-06-15,912848,102107238987489
2019-06-16,791512,135536953956996
2019-06-17,934202,271133449636946
2019-06-18,1044628,286989919444804
2019-06-19,1059323,167318262682240
2019-06-20,957775,339489769642047
2019-06-21,953233,171080661832948
2019-06-22,942895,195225983687912
2019-06-23,972431,100282675452881
2019-06-24,1040584,167122271262809
2019-06-25,1028321,195624105807181
2019-06-26,1096503,186610777717557
2019-06-27,1009883,167249603081636
2019-06-28,1069225,146763180564150
2019-06-29,931834,137995357871048
2019-06-30,864733,191073565832319
2019-07-01,941932,210055644406540
2019-07-02,991074,147021048875243
2019-07-03,1030024,170414608969031
2019-07-04,962403,125392911629169
2019-07-05,1021693,156404498834670
2019-07-06,902917,70543644635857
2019-07-07,790522,71823120500565
2019-07-08,982119,266268853939026
2019-07-09,930614,244177772698056
2019-07-10,895322,230265381810529
2019-07-11,894489,295962167787690
2019-07-12,966298,244028090560043
2019-07-13,777243,157285663308993
2019-07-14,765227,156187332498151
2019-07-15,934643,183252779176068
2019-07-16,958776,245945774416140
2019-07-17,853908,189831089689261
2019-07-18,929840,500935648131649
2019-07-19,807428,131324694953138
2019-07-20,807616,89228293052142
2019-07-21,704381,106896052688827
2019-07-22,852999,603316890500615
2019-07-23,809239,120870239832616
2019-07-24,751712,151319306641189
2019-07-25,855053,198128112609712
2019-07-26,852967,98275778861750
2019-07-27,717298,60891331259845
2019-07-28,681151,48269597666541
2019-07-29,837866,262730814376024
2019-07-30,829845,210603301759402
2019-07-31,895021,156970876631778
2019-08-01,841892,100687412106067
2019-08-02,899585,78342260787186
2019-08-03,801076,55569118051575
2019-08-04,733045,57163880716712
2019-08-05,856169,203866373067690
2019-08-06,921010,168602684972451
2019-08-07,985607,85864838649014
2019-08-08,841887,144402417734944
2019-08-09,876096,134852632784252
2019-08-10,756347,174634868292754
2019-08-11,685378,58240981357103
2019-08-12,784488,111098790699428
2019-08-13,959379,128274835232518
2019-08-14,900084,143077956397944
2019-08-15,912314,150221400590106
2019-08-16,838888,98925821732580
2019-08-17,731651,160444778027741
2019-08-18,693004,96618322553981
2019-08-19,831372,87319486249525
2019-08-20,907450,974862529732425
2019-08-21,949642,2452867035106832
2019-08-22,941691,1172021629626962
2019-08-23,880369,68055306422339
2019-08-24,763512,45380265105631
2019-08-25,708582,58959044068906
2019-08-26,821059,103826550885260
2019-08-27,823277,89885870877370
2019-08-28,849206,88979700007329
2019-08-29,873052,89151167564319
2019-08-30,888988,83935540596801
2019-08-31,841181,78164070130396
2019-09-01,718043,86368704590515
2019-09-02,836336,92903787350539
2019-09-03,925128,104052272962906
2019-09-04,810851,120824568544856
2019-09-05,874821,124263539094574
2019-09-06,935335,117870169383366
2019-09-07,785962,62950082011425
2019-09-08,722898,70226015457177
2019-09-09,809012,87729790877696
2019-09-10,859778,122191955162420
2019-09-11,852530,112345637957047
2019-09-12,853938,82854184970655
2019-09-13,798390,70197012084349
2019-09-14,760314,61451177352867
2019-09-15,686181,49857041993424
2019-09-16,874727,99313383323141
2019-09-17,865857,114735089400797
2019-09-18,906456,86540308234005
2019-09-19,863074,75817966775462
2019-09-20,866353,87408029379068
2019-09-21,832036,72656264109469
2019-09-22,835539,171138500341163
2019-09-23,790604,148649971902554
2019-09-24,901281,130642575673372
2019-09-25,884992,164716069227417
2019-09-26,882158,113006540346929
2019-09-27,789985,92242448657208
2019-09-28,778276,67338653836069
2019-09-29,708073,60661363569307
2019-09-30,793957,110746474721237
2019-10-01,836484,115874001134527
2019-10-02,801622,84551350947988
2019-10-03,800773,80751638974927
2019-10-04,842938,72038507758670
2019-10-05,799847,49982682337935
2019-10-06,686747,53558568315320
2019-10-07,816063,69813306049800
2019-10-08,822717,85328432641106
2019-10-09,770432,89010937923363
2019-10-10,837402,80934255133449
2019-10-11,854555,74885934523026
2019-10-12,736768,47708262671642
2019-10-13,681827,42194020708265
2019-10-14,754078,82120941444873
2019-10-15,826165,74662871723833
2019-10-16,832345,104466274960646
2019-10-17,817777,102158925070131
2019-10-18,830039,102161823399633
2019-10-19,770374,84715166967484
2019-10-20,706798,74965419710627
2019-10-21,863472,89882360088839
2019-10-22,849041,114132522151377
2019-10-23,858334,133452553652094
2019-10-24,752456,100076706494217
2019-10-25,812280,134896043815852
2019-10-26,753094,100481011591246
2019-10-27,639412,68400054962447
2019-10-28,762730,194411378990657
2019-10-29,752884,150177091055357
2019-10-30,770151,202387140963534
2019-10-31,731007,141587911847804
2019-11-01,779510,125335167495790
2019-11-02,706008,84590413154179
2019-11-03,712450,82716637265977
2019-11-04,769612,94957610641265
2019-11-05,817024,116134532878864
2019-11-06,780708,140936637888413
2019-11-07,787235,137407375972317
2019-11-08,773847,133367062974227
2019-11-09,754789,104803315307827
2019-11-10,719723,68531116111027
2019-11-11,794126,79723658552892
2019-11-12,746671,101990311744935
2019-11-13,781041,133111780907883
2019-11-14,835306,121694016732073
2019-11-15,822083,128048990300321
2019-11-16,710523,69508244008773
2019-11-17,648026,63213146498469
2019-11-18,741645,133067731241685
2019-11-19,798793,95682720334118
2019-11-20,783440,80055990812640
2019-11-21,896195,161653340835473
2019-11-22,882005,157330487498505
2019-11-23,780028,101084018924164
2019-11-24,656643,82442343452957
2019-11-25,704345,131652580366362
2019-11-26,782507,117281016045225
2019-11-27,784969,101456211767076
2019-11-28,756609,76488800675882
2019-11-29,767293,99152811366389
2019-11-30,694430,75085520985712
2019-12-01,666358,68028470923194
2019-12-02,768953,86572887978467
2019-12-03,802092,85460291180297
2019-12-04,819126,232957792166182
2019-12-05,752350,89800105748754
2019-12-06,767182,228898071377942
2019-12-07,693515,95705485573189
2019-12-08,671510,73118060325251
2019-12-09,773747,119035679972948
2019-12-10,772154,114897468743131
2019-12-11,716954,120796067269244
2019-12-12,752498,83573008143663
2019-12-13,786008,72031925432512
2019-12-14,711259,73048296095094
2019-12-15,630084,65046096985062
2019-12-16,788207,76765610077183
2019-12-17,779672,177740120098669
2019-12-18,773238,116474292478327
2019-12-19,770849,100437959851357
2019-12-20,806390,100611521484348
2019-12-21,747465,67730685911119
2019-12-22,673320,75908924203889
2019-12-23,741746,94949920979255
2019-12-24,707842,73076101729188
2019-12-25,607474,59675828424759
2019-12-26,724406,70172635355497
2019-12-27,793825,86823759738980
2019-12-28,733054,68563528338300
2019-12-29,679590,56231694486238
2019-12-30,802822,98869940764313
2019-12-31,731740,72480439988856
2020-01-01,622911,44559537598222
2020-01-02,747450,69542333683518
2020-01-03,782635,101882876058019
2020-01-04,717186,65962003411929
2020-01-05,729145,56529654187035
2020-01-06,765186,109764131609542
2020-01-07,873647,78685060501373
2020-01-08,772579,90119684461001
2020-01-09,775564,120965156106413
2020-01-10,825973,90699131836907
2020-01-11,750456,59592942665058
2020-01-12,674674,50174546011720
2020-01-13,706550,68955199199670
2020-01-14,833338,124990418551205
2020-01-15,812449,160148210270918
2020-01-16,790946,88815290096380
2020-01-17,781440,111667192697822
2020-01-18,698358,50565362778351
2020-01-19,680614,63211268732830
2020-01-20,755201,97932850155679
2020-01-21,757545,66811880880822
2020-01-22,782938,89746841879466
2020-01-23,782391,86746819028005
2020-01-24,749859,69289183838984
2020-01-25,680488,48849374869776
2020-01-26,620441,57763344820103
2020-01-27,676973,150905289676102
2020-01-28,802609,105043015512776
2020-01-29,803308,89370605062151
2020-01-30,797173,145537246303868
2020-01-31,804552,120427668489227
2020-02-01,731731,81830933206590
2020-02-02,696213,69197137159644
2020-02-03,791719,159964201407943
2020-02-04,746430,89729032818751
2020-02-05,868258,84864894363695
2020-02-06,763688,156952248661785
2020-02-07,807568,166122621474540
2020-02-08,767176,78492820570075
2020-02-09,748986,57210614299995
2020-02-10,724763,104633847816009
2020-02-11,868810,102059851056746
2020-02-12,828483,110025378927994
2020-02-13,818719,106943355939572
2020-02-14,790869,104777768508167
2020-02-15,784641,86955112574655
2020-02-16,705641,96336641905005
2020-02-17,823048,130122159710372
2020-02-18,802582,105029861370028
2020-02-19,812922,137343968542432
2020-02-20,775182,104397192662018
2020-02-21,819762,82654173146475
2020-02-22,755880,57835556686757
2020-02-23,686131,66888261856174
2020-02-24,798425,81421352731419
2020-02-25,812970,87455744787684
2020-02-26,806240,88040242995500
2020-02-27,816984,98724512797632
2020-02-28,892655,101536488347213
2020-02-29,746477,63992570579269
2020-03-01,754958,56648094495011
2020-03-02,837598,82383540843038
2020-03-03,831653,79122994885742
2020-03-04,865675,101925603112567
2020-03-05,839883,85620222216240
2020-03-06,818577,94923497217712
2020-03-07,762580,61286211988538
2020-03-08,735557,61740351878374
2020-03-09,843929,122680732045709
2020-03-10,812581,107546991787443
2020-03-11,713124,169456183924601
2020-03-12,892697,235118661606323
2020-03-13,774181,234896880498851
2020-03-14,738669,114093601430290
2020-03-15,587789,86296082944784
2020-03-16,721812,160468052504559
2020-03-17,757300,149787078884421
2020-03-18,634803,114796929559048
2020-03-19,710885,132013252085353
2020-03-20,751844,134798639138050
2020-03-21,655917,70414986817941
2020-03-22,567314,80632236477289
2020-03-23,686463,104481206251600
2020-03-24,728379,139611981296507
2020-03-25,601900,89442463705117
2020-03-26,761162,87672177643580
2020-03-27,736099,104814548685931
2020-03-28,657567,70524492767706
2020-03-29,620218,64694591689129
2020-03-30,737202,101389891882691
2020-03-31,764811,105037851701018
2020-04-01,743906,101760860245978
2020-04-02,786336,101187994230323
2020-04-03,742683,97648273576602
2020-04-04,672783,85765381520480
2020-04-05,630015,55325675426976
2020-04-06,744980,108961449405744
2020-04-07,816705,117611264626102
2020-04-08,760738,76055178189169
2020-04-09,751236,110338849801343
2020-04-10,761692,108900349972664
2020-04-11,664286,60891536584143
2020-04-12,609394,49423305025830
2020-04-13,762567,98558661208291
2020-04-14,791998,77302895771549
2020-04-15,836112,87777973454061
2020-04-16,863656,110919564760971
2020-04-17,766092,94592001908723
2020-04-18,790493,61327930285010
2020-04-19,686488,54759450873346
2020-04-20,848762,83978060828530
2020-04-21,830155,81007043354092
2020-04-22,766848,86671835247833
2020-04-23,869154,92453243760232
2020-04-24,859796,126540331533264
2020-04-25,748617,61281321482457
2020-04-26,675922,52382865786464
2020-04-27,834501,103521522430839
2020-04-28,869947,88127046901011
2020-04-29,894478,179717419819070
2020-04-30,882105,202234459395080
2020-05-01,899416,107631837468511
2020-05-02,776539,55134564358825
2020-05-03,750170,72992836653604
2020-05-04,869317,91414817945172
2020-05-05,868305,109122969871237
2020-05-06,885679,101926400328189
2020-05-07,914259,131948059718214
2020-05-08,875939,132667795960724
2020-05-09,833065,117168906029832
2020-05-10,770106,80512027036455
2020-05-11,849885,116527492614542
2020-05-12,909893,120557690515213
2020-05-13,802139,111153786226088
2020-05-14,749077,113860239322197
2020-05-15,836726,100469383507287
2020-05-16,781043,58848103567543
2020-05-17,641448,58779841508162
2020-05-18,771661,106299879589117
2020-05-19,738664,117685658096744
2020-05-20,767530,108539561863262
2020-05-21,813880,98110789105695
2020-05-22,765773,98708801961192
2020-05-23,719826,55603076825809
2020-05-24,590879,59593521381969
2020-05-25,723515,109965834870167
2020-05-26,781769,95276158157658
2020-05-27,787425,110666809300837
2020-05-28,804557,83934052086408
2020-05-29,771645,104767548051425
2020-05-30,752796,58744014532062
2020-05-31,682841,75299040902188
2020-06-01,821644,125349617612292
2020-06-02,830739,156626780336627
2020-06-03,843656,112921265239849
2020-06-04,839794,115264834209258
2020-06-05,871514,106134660727637
2020-06-06,762021,49911305981016
2020-06-07,669070,45216529161209
2020-06-08,842404,98393473421202
2020-06-09,865861,87918417588186
2020-06-10,870687,119597812128424
2020-06-11,899061,100163128565625
2020-06-12,856595,83025386374424
2020-06-13,753204,58221168168913
2020-06-14,724289,47977386771629
2020-06-15,811015,101053012387002
2020-06-16,903606,135415116930217
2020-06-17,887510,93589546259449
2020-06-18,767831,77677222410975
2020-06-19,911522,145753660357587
2020-06-20,766729,54476233690205
2020-06-21,674507,47583988766767
2020-06-22,807618,96261716634143
2020-06-23,937866,135331414144846
2020-06-24,832673,131191019175838
2020-06-25,838425,118788516995812
2020-06-26,879052,122383111613144
2020-06-27,745129,57859755872123
2020-06-28,697602,68350070586801
2020-06-29,833009,101356796454736
2020-06-30,821759,109773027154463
2020-07-01,1005427,108531616279450
2020-07-02,907199,103102153411060
2020-07-03,895570,97171925499503
2020-07-04,780280,67645056371394
2020-07-05,713463,60027296108575
2020-07-06,897805,115952534007782
2020-07-07,932132,99228294675198
2020-07-08,925518,108870877697656
2020-07-09,954862,97621941816826
2020-07-10,924346,96961935967884
2020-07-11,827551,61398472445673
2020-07-12,732640,67851398345795
2020-07-13,841394,122391064205352
2020-07-14,960976,91058751477972
2020-07-15,875321,83376032020161
2020-07-16,933547,98462611664377
2020-07-17,811077,84879013617863
2020-07-18,830609,66037346735698
2020-07-19,728749,65137359062275
2020-07-20,837212,90943319423376
2020-07-21,864573,89048954961455
2020-07-22,976768,95479757279829
2020-07-23,908117,101626218315991
2020-07-24,984625,103538649292257
2020-07-25,812278,79199533835923
2020-07-26,793395,73021675686728
2020-07-27,895381,123933375455036
2020-07-28,957696,126999075861044
2020-07-29,947298,113199542933439
2020-07-30,901621,104561130384733
2020-07-31,969325,101439220306477
2020-08-01,836045,86486680441505
2020-08-02,808819,79387604369190
2020-08-03,921179,113141583019562
2020-08-04,919569,99334306124465
2020-08-05,834391,99354374632025
2020-08-06,989102,119465924607116
2020-08-07,922524,102283981732761
2020-08-08,809099,80560180560114
2020-08-09,741755,69847661250996
2020-08-10,883333,102452855495356
2020-08-11,972371,104277073857037
2020-08-12,966306,97627405732814
2020-08-13,916556,90778672617447
2020-08-14,1007566,144004327138648
2020-08-15,887548,143217773151399
2020-08-16,782435,181931032164452
2020-08-17,845729,293860811177304
2020-08-18,951949,207696308785898
2020-08-19,940488,188729386475865
2020-08-20,925445,184615689173235
2020-08-21,889751,149571375280942
2020-08-22,857834,135827533979499
2020-08-23,782557,137140262063225
2020-08-24,903462,186422637054563
2020-08-25,878342,161679038400572
2020-08-26,914303,194796662296821
2020-08-27,921595,201341244461546
2020-08-28,964138,216561296771944
2020-08-29,828297,175153826084276
2020-08-30,746959,175330770443669
2020-08-31,867976,269792547431119
2020-09-01,1048462,265344483904955
2020-09-02,924277,230632928701450
2020-09-03,902463,274147392877890
2020-09-04,890917,265480909837282
2020-09-05,925701,242854524733001
2020-09-06,747957,229469265207524
2020-09-07,912702,298592790043200
2020-09-08,933802,270315393985139
2020-09-09,907595,318871562976655
2020-09-10,990111,349332023694446
2020-09-11,897101,313028486298278
2020-09-12,838792,259373673279473
2020-09-13,735393,262008908716228
2020-09-14,981539,276236630350742
2020-09-15,951368,286006191557991
2020-09-16,982159,305063897331217
2020-09-17,988824,414351666667716
2020-09-18,926829,378710481625388
2020-09-19,832936,286093987443681
2020-09-20,734670,236000856928720
2020-09-21,854859,345604538428927
2020-09-22,883720,278202507079536
2020-09-23,971541,265289332133304
2020-09-24,893073,240920657003330
2020-09-25,982539,283822651285114
2020-09-26,778124,238572918632698
2020-09-27,728578,207227332734572
2020-09-28,829334,229368852488774
2020-09-29,963068,258656194297160
2020-09-30,989511,238825274332288
2020-10-01,877515,197766650737645
2020-10-02,901480,270862679829770
2020-10-03,851833,217424974651711
2020-10-04,754775,187662360378063
2020-10-05,828725,204204681022507
2020-10-06,896037,217630267316529
2020-10-07,1006279,211068187583662
2020-10-08,912193,202271602155626
2020-10-09,946205,275894992559760
2020-10-10,822541,186586192339343
2020-10-11,720145,213373915102187
2020-10-12,863891,217234270098618
2020-10-13,948589,228462816012756
2020-10-14,889058,239875558680234
2020-10-15,963772,263066621368259
2020-10-16,931123,235898279373229
2020-10-17,774117,242328090877801
2020-10-18,659066,212742832531513
2020-10-19,862429,341162478212913
2020-10-20,915239,419930232843017
2020-10-21,878307,381255420341211
2020-10-22,953118,403913291811658
2020-10-23,918417,274126045589243
2020-10-24,852533,186029614123995
2020-10-25,693194,163890801221236
2020-10-26,731762,283483105211625
2020-10-27,745133,250368657898380
2020-10-28,764239,266206638119076
2020-10-29,819781,243723512789907
2020-10-30,810633,235072446566806
2020-10-31,791917,169243754770489
2020-11-01,766753,213558352314722
2020-11-02,687013,256636366879347
2020-11-03,928155,321018803817949
2020-11-04,897614,204440152796354
2020-11-05,920668,312586537128544
2020-11-06,962414,308943385601954
2020-11-07,773347,161247281962932
2020-11-08,702625,149923153289013
2020-11-09,911061,214390922363189
2020-11-10,872599,216026560229379
2020-11-11,911602,206354566851670
2020-11-12,924734,196128944822581
2020-11-13,876662,157870547208601
2020-11-14,790805,190261894230377
2020-11-15,720717,159894568491318
2020-11-16,869288,361830361786069
2020-11-17,974192,303081151945984
2020-11-18,1017548,293015947122925
2020-11-19,900212,237845975128673
2020-11-20,987346,246000591336174
2020-11-21,869189,190716050084210
2020-11-22,771170,190830255988066
2020-11-23,850582,224664802850926
2020-11-24,952495,234657830857818
2020-11-25,1024901,221282474586325
2020-11-26,933448,228423203929534
2020-11-27,919277,185775743659584
2020-11-28,823749,129773859879113
2020-11-29,747296,127599745803273
2020-11-30,772603,225424972376311
2020-12-01,1056559,209981442873629
2020-12-02,950596,167610530722304
2020-12-03,985455,152263381973262
2020-12-04,924336,190455252806197
2020-12-05,812468,152513022693174
2020-12-06,730589,133234213740929
2020-12-07,859203,155417890479233
2020-12-08,934666,161902096182139
2020-12-09,941097,196718696005315
2020-12-10,902820,196592779908411
2020-12-11,904183,142178101792184
2020-12-12,831886,141996029020335
2020-12-13,778260,165811608653838
2020-12-14,884516,207603048156883
2020-12-15,918314,216031523957714
2020-12-16,942823,270959759890320
2020-12-17,933975,250311183156245
2020-12-18,1078949,243593147522930
2020-12-19,960370,166512604936985
2020-12-20,802023,132303991951821
2020-12-21,801093,174357776419702
2020-12-22,940355,204079508399801
2020-12-23,1000784,200600445648194
2020-12-24,813920,211516245911264
2020-12-25,847493,204347479027264
2020-12-26,795770,201353727212170
2020-12-27,879278,251461469764890
2020-12-28,909933,198085200746056
2020-12-29,982939,184594688181153
2020-12-30,1021542,174350084672406
2020-12-31,1035545,194543701195330
2021-01-01,782170,160339621371168
2021-01-02,893920,216445329574265
2021-01-03,1020588,221180528237546
2021-01-04,1082828,192252152090160
2021-01-05,1061816,220991420601574
2021-01-06,1158498,213144273954931
2021-01-07,1176106,275116219806137
2021-01-08,1094825,251890529697038
2021-01-09,946360,192412855928476
2021-01-10,961185,180256128437790
2021-01-11,1001596,243866793651274
2021-01-12,991037,221072926328283
2021-01-13,958714,178186854244904
2021-01-14,999297,193496055750384
2021-01-15,1025895,173577946627040
2021-01-16,936785,169903693435699
2021-01-17,801093,142605946408807
2021-01-18,905055,178890457642521
2021-01-19,957708,211175333316964
2021-01-20,949183,202120816318630
2021-01-21,918729,221001430151969
2021-01-22,983249,200112431692301
2021-01-23,906840,163628043401809
2021-01-24,765821,151569935078705
2021-01-25,920931,231355277216151
2021-01-26,977736,170388404131842
2021-01-27,991611,199535916731619
2021-01-28,976127,218165823860885
2021-01-29,1107629,249328310059519
2021-01-30,950567,195719288669113
2021-01-31,884394,199125157563079
2021-02-01,892096,187335204828704
2021-02-02,1107759,197796322667661
2021-02-03,1046215,206514565732257
2021-02-04,1129558,218121934621020
2021-02-05,1087499,195987422075520
2021-02-06,998228,215684897735198
2021-02-07,892939,204837749210701
2021-02-08,1025379,226365888453613
2021-02-09,1121649,340046024456996
2021-02-10,1075236,216272214908401
2021-02-11,988158,238172255818238
2021-02-12,1075851,214354881125551
2021-02-13,1001358,152449640888094
2021-02-14,864812,188623251259202
2021-02-15,974929,237477078415290
2021-02-16,932767,251530988902971
2021-02-17,1027930,207769629620225
2021-02-18,1020323,220292104931453
2021-02-19,1108810,236599280474586
2021-02-20,1034148,219546002059808
2021-02-21,851803,178457220040503
2021-02-22,948878,199124140592635
2021-02-23,989377,217349494477557
2021-02-24,1112374,212141975262338
2021-02-25,1047947,231343017270825
2021-02-26,1029511,206910768274880
2021-02-27,985267,167756853466003
2021-02-28,790722,173252844468256
2021-03-01,932339,178427504266431
2021-03-02,1027865,188859839065872
2021-03-03,1052928,187555560548980
2021-03-04,946869,151862837085402
2021-03-05,1033247,177972476210461
2021-03-06,886552,153292769247765
2021-03-07,822381,213117094444072
2021-03-08,911303,196016469052541
2021-03-09,988244,195075974658231
2021-03-10,1052980,170722344660619
2021-03-11,961761,168628452562090
2021-03-12,1043699,140399423440792
2021-03-13,930648,119876862628429
2021-03-14,931021,131070500161225
2021-03-15,987200,130471296317163
2021-03-16,1046785,146231137118774
2021-03-17,1015395,145994936491054
2021-03-18,1119085,130565523732753
2021-03-19,1062993,122917836022502
2021-03-20,938814,114110822154303
2021-03-21,771465,111126924740972
2021-03-22,986035,130302839477676
2021-03-23,1022658,182003775268456
2021-03-24,988395,164226245958870
2021-03-25,1069246,171469332053726
2021-03-26,995081,145594277046626
2021-03-27,922360,123425627368626
2021-03-28,801180,92187148062031
2021-03-29,972298,160839023598486
2021-03-30,1045470,149839439505401
2021-03-31,1123289,136383652389602
2021-04-01,1024067,136715536314309
2021-04-02,1011647,138517513916940
2021-04-03,897456,134310189920889
2021-04-04,782250,115842277215084
2021-04-05,955826,175231698997147
2021-04-06,1061653,211293620007935
2021-04-07,1090797,170148690728593
2021-04-08,952773,150213875955337
2021-04-09,1087277,159560427999448
2021-04-10,974242,154095584239081
2021-04-11,823228,136994783375634
2021-04-12,965028,167728499944061
2021-04-13,1046758,191082329885858
2021-04-14,1055366,182547459142733
2021-04-15,1197085,184718757714582
2021-04-16,903781,183817057844406
2021-04-17,747313,114172809134030
2021-04-18,936365,165575275390284
2021-04-19,829917,127978338241715
2021-04-20,1022566,186947394355637
2021-04-21,876485,193064938900099
2021-04-22,933121,218951807581755
2021-04-23,985597,218487817228985
2021-04-24,899415,160134037178445
2021-04-25,748400,163721990768240
2021-04-26,834924,215356875698785
2021-04-27,933741,228867100217659
2021-04-28,903570,200569412390548
2021-04-29,860537,211353473221998
2021-04-30,919033,229109028817863
2021-05-01,841850,160908489213353
2021-05-02,726950,149219571283667
2021-05-03,921846,216053297844687
2021-05-04,968848,228152514876555
2021-05-05,1007570,182946498494905
2021-05-06,1053851,180918420158911
2021-05-07,1013454,194060749227636
2021-05-08,927274,137727522369796
2021-05-09,843544,108701704348250
2021-05-10,1017720,141406321614803
2021-05-11,1056976,120532061329468
2021-05-12,1047187,155811224882449
2021-05-13,992727,250252191771980
2021-05-14,925558,229184466837060
2021-05-15,800985,192216114736907
2021-05-16,745117,182794996286727
2021-05-17,851818,258755350158769
2021-05-18,757470,186881542933861
2021-05-19,913305,302842248648209
2021-05-20,851681,285207871037168
2021-05-21,856035,219578955833004
2021-05-22,750238,236317572055730
2021-05-23,687109,223024299997166
2021-05-24,797223,261042881674687
2021-05-25,799100,228984461589976
2021-05-26,793257,222238434359887
2021-05-27,747013,198266887024669
2021-05-28,766178,289705240775955
2021-05-29,670445,203912550092891
2021-05-30,595053,108255030209890
2021-05-31,753699,112656951063795
2021-06-01,766429,149094036790234
2021-06-02,826750,115328158698810
2021-06-03,863163,122300413119986
2021-06-04,800157,102887725348883
2021-06-05,683999,76529156542827
2021-06-06,604333,178310882241503
2021-06-07,768660,215735854278223
2021-06-08,833584,252731946075509
2021-06-09,739154,132557105292444
2021-06-10,847444,141203534807444
2021-06-11,762606,146383100104068
2021-06-12,730447,100999069843936
2021-06-13,609424,118332151243755
2021-06-14,778363,148700227888815
2021-06-15,845930,140379612825072
2021-06-16,819052,160845669153264
2021-06-17,772589,156865804091445
2021-06-18,728642,155612404734706
2021-06-19,623771,107954708358671
2021-06-20,557896,127775479587105
2021-06-21,686300,174872809934062
2021-06-22,687068,193691665816713
2021-06-23,748161,182271206438512
2021-06-24,744540,185783035332625
2021-06-25,711510,237784955667160
2021-06-26,618436,177521519229779
2021-06-27,452222,127612269632162
2021-06-28,726578,166684643456230
2021-06-29,705621,137660920132700
2021-06-30,698541,121144334337051
2021-07-01,774495,167134332918020
2021-07-02,665216,173280949639381
2021-07-03,735641,129638916148783
2021-07-04,577603,158700470761520
2021-07-05,699160,144076085789433
2021-07-06,732401,133294562983979
2021-07-07,718712,132568649336793
2021-07-08,743299,325140280908542
2021-07-09,733928,342560205304413
2021-07-10,624905,185504058952898
2021-07-11,549455,185854409979274
2021-07-12,707519,167690416361542
2021-07-13,628663,139047970918151
